"symbol1","symbol2"
"RPL35","NUP210"
"RPL35","DNAJC9"
"RPL35","SMG6"
"RPL35","HARS2"
"RPL35","RPL13A"
"RPL35","HSPBP1"
"RPL35","GSPT2"
"RPL35","TXN2"
"RPL35","TIMM13"
"RPL35","ANAPC2"
"RPL35","CPSF1"
"RPL35","PYCR2"
"RPL35","SEC61A1"
"RPL35","GEMIN4"
"RPL35","EXOSC3"
"RPL35","VPS28"
"RPL35","LSM7"
"RPL35","PAF1"
"RPL35","MRPL16"
"RPL35","CTNNBL1"
"RPL35","EXOSC5"
"RPL35","XAB2"
"RPL35","THOC2"
"RPL35","LSM2"
"RPL35","MRPL17"
"RPL35","MRPS24"
"RPL35","FTSJ3"
"RPL35","TUBB"
"RPL35","MRPL21"
"RPL35","HIST1H2AA"
"RPL35","POLR2J2"
"RPL35","RNF149"
"RPL35","TUBB2B"
"PDAP1","TIMM13"
"GABARAP","TBC1D2B"
"GABARAP","TXN2"
"GABARAP","SEC61A1"
"GABARAP","FIS1"
"GABARAP","VPS28"
"GABARAP","UBE2R2"
"GABARAP","TUBB"
"DHX30","CPSF1"
"EXOSC7","TIMM13"
"EXOSC7","CPSF1"
"EXOSC7","EXOSC3"
"EXOSC7","DPH5"
"EXOSC7","PAF1"
"EXOSC7","PPAN"
"EXOSC7","EXOSC5"
"EXOSC7","XAB2"
"EXOSC7","LSM2"
"EXOSC7","MUS81"
"EXOSC7","FTSJ3"
"WDTC1","DDA1"
"PSME4","USP22"
"PSME4","ANAPC2"
"PSME4","SEC61A1"
"PSME4","ARHGAP17"
"PSME4","MUS81"
"PSME4","ZNF598"
"NUP210","RPL13A"
"NUP210","CPSF1"
"NUP210","GEMIN4"
"NUP210","EXOSC5"
"NUP210","GEMIN7"
"DNAJC9","HARS2"
"DNAJC9","PYCR2"
"DNAJC9","DPH5"
"DNAJC9","ANP32E"
"DNAJC9","FTSJ3"
"DNAJC9","MRPL21"
"SMG6","RPL13A"
"SMG6","KLHDC3"
"SIN3B","USP22"
"SIN3B","KPNA6"
"SIN3B","CPSF1"
"SIN3B","XAB2"
"SIN3B","THOC2"
"SIN3B","SUDS3"
"SIN3B","MUS81"
"SIN3B","KLF16"
"SIN3B","ZNF598"
"SIN3B","FOXK1"
"SIN3B","RCOR2"
"USP22","SH3BP1"
"USP22","GSPT2"
"USP22","TIMM13"
"USP22","ARHGAP17"
"USP22","ATXN7L3"
"USP22","PDXP"
"USP22","MUS81"
"USP22","TRAPPC5"
"USP22","ATXN7L2"
"PIP5K1C","GIT1"
"HARS2","RPL13A"
"HARS2","GSPT2"
"HARS2","CPSF1"
"HARS2","PYCR2"
"HARS2","KLHDC4"
"HARS2","MRPL16"
"HARS2","PPAN"
"HARS2","XAB2"
"HARS2","PDCL3"
"HARS2","MUS81"
"HARS2","ZNF598"
"HARS2","FTSJ3"
"HARS2","TRAPPC5"
"HARS2","TUBB"
"HARS2","TUBB2B"
"RPL13A","GSPT2"
"RPL13A","TIMM13"
"RPL13A","CPSF1"
"RPL13A","PYCR2"
"RPL13A","SEC61A1"
"RPL13A","GEMIN4"
"RPL13A","LSM7"
"RPL13A","MRPL16"
"RPL13A","PRMT8"
"RPL13A","PPAN"
"RPL13A","XAB2"
"RPL13A","THOC2"
"RPL13A","MRPL17"
"RPL13A","PDCL3"
"RPL13A","MUS81"
"RPL13A","FTSJ3"
"RPL13A","TRAPPC5"
"RPL13A","TUBB"
"RPL13A","MRPL21"
"RPL13A","HIST1H2AA"
"RPL13A","POLR2J2"
"RPL13A","RNF149"
"SH3BP1","UBL5"
"KPNA6","GSPT2"
"KPNA6","PYCR2"
"KPNA6","EXOSC3"
"KPNA6","PPAN"
"KPNA6","EXOSC5"
"KPNA6","THOC2"
"KPNA6","PDCL3"
"KPNA6","MUS81"
"HSPBP1","DHRS7B"
"HSPBP1","TIMM13"
"HSPBP1","TUBB"
"GSPT2","TIMM13"
"GSPT2","CPSF1"
"GSPT2","PYCR2"
"GSPT2","EXOSC3"
"GSPT2","PCBP3"
"GSPT2","KLHDC4"
"GSPT2","UBE2R2"
"GSPT2","PRMT8"
"GSPT2","PPAN"
"GSPT2","EXOSC5"
"GSPT2","XAB2"
"GSPT2","THOC2"
"GSPT2","LSM2"
"GSPT2","SMAP1"
"GSPT2","PDCL3"
"GSPT2","FTSJ3"
"GSPT2","POLR2J2"
"BRI3","NDFIP1"
"TXN2","TIMM13"
"TXN2","MRPS24"
"TXN2","ALKBH7"
"DHRS7B","SEC61A1"
"TRPC4AP","DDA1"
"TIMM13","UQCRQ"
"TIMM13","ANAPC2"
"TIMM13","CPSF1"
"TIMM13","PYCR2"
"TIMM13","SEC61A1"
"TIMM13","EXOSC3"
"TIMM13","FIS1"
"TIMM13","VPS28"
"TIMM13","LSM7"
"TIMM13","CAB39"
"TIMM13","NDUFB11"
"TIMM13","PAF1"
"TIMM13","MRPL16"
"TIMM13","PRMT8"
"TIMM13","PPAN"
"TIMM13","SH3GLB2"
"TIMM13","EXOSC5"
"TIMM13","XAB2"
"TIMM13","THOC2"
"TIMM13","LSM2"
"TIMM13","UBL5"
"TIMM13","MRPL17"
"TIMM13","MRPS24"
"TIMM13","MUS81"
"TIMM13","RHOT2"
"TIMM13","YIF1B"
"TIMM13","ZNF598"
"TIMM13","SDSL"
"TIMM13","FTSJ3"
"TIMM13","MRPL52"
"TIMM13","TRAPPC5"
"TIMM13","CHCHD4"
"TIMM13","TUBB"
"TIMM13","MRPL21"
"TIMM13","POLR2J2"
"TIMM13","NDUFS7"
"ZBTB32","ZNF490"
"UQCRQ","FIS1"
"UQCRQ","CHCHD2"
"UQCRQ","NDUFB11"
"UQCRQ","MRPL17"
"UQCRQ","MRPS24"
"UQCRQ","MRPL52"
"UQCRQ","NDUFS7"
"INVS","ANAPC2"
"ARHGEF16","ARHGAP17"
"ARHGEF16","ARHGAP9"
"ARHGEF16","RHOT2"
"APEX2","MUS81"
"ANAPC2","CPSF1"
"ANAPC2","VPS28"
"ANAPC2","PAF1"
"ANAPC2","PPAN"
"ANAPC2","SH3GLB2"
"ANAPC2","XAB2"
"ANAPC2","THOC2"
"ANAPC2","PDCL3"
"ANAPC2","MUS81"
"ANAPC2","PCGF6"
"ANAPC2","ZNF598"
"ANAPC2","FTSJ3"
"ANAPC2","TRAPPC5"
"CPSF1","PYCR2"
"CPSF1","PAF1"
"CPSF1","CTNNBL1"
"CPSF1","PPAN"
"CPSF1","SH3GLB2"
"CPSF1","EXOSC5"
"CPSF1","XAB2"
"CPSF1","LSM2"
"CPSF1","CHTF18"
"CPSF1","MUS81"
"CPSF1","ZNF598"
"CPSF1","KLHDC3"
"CPSF1","FTSJ3"
"CPSF1","TRAPPC5"
"CPSF1","TUBB"
"CPSF1","TSEN54"
"PYCR2","SEC61A1"
"PYCR2","PRMT8"
"PYCR2","PPAN"
"PYCR2","XAB2"
"PYCR2","THOC2"
"PYCR2","PDCL3"
"PYCR2","ZNF598"
"PYCR2","FTSJ3"
"PYCR2","TRAPPC5"
"PYCR2","TUBB"
"PYCR2","POLR2J2"
"PYCR2","TUBB2B"
"SEC61A1","MRPL16"
"SEC61A1","MRPL17"
"SEC61A1","TUBB"
"GEMIN4","GEMIN7"
"GEMIN4","MUS81"
"DHH","CDON"
"EXOSC3","PPAN"
"EXOSC3","EXOSC5"
"EXOSC3","XAB2"
"EXOSC3","LSM2"
"EXOSC3","MUS81"
"EXOSC3","ZNF598"
"EXOSC3","FTSJ3"
"FIS1","PDCL3"
"FIS1","RHOT2"
"CHCHD2","MRPL16"
"CHCHD2","MRPL21"
"DYNC1LI1","KLC2"
"VPS28","VPS37C"
"VPS28","ARHGAP17"
"KCNK9","UNC93A"
"BIN2","ARHGAP17"
"SCLY","CNDP2"
"DPH5","PRMT8"
"DPH5","PPAN"
"DPH5","FTSJ3"
"LSM7","LSM2"
"LSM7","UBL5"
"LSM7","POLR2J2"
"CAB39","SMAP1"
"CAB39","BRSK1"
"NDUFB11","MRPL17"
"NDUFB11","MRPS24"
"NDUFB11","FATE1"
"NDUFB11","NDUFS7"
"PAF1","UBE2R2"
"PAF1","CTNNBL1"
"PAF1","PPAN"
"PAF1","XAB2"
"PAF1","MUS81"
"PAF1","FTSJ3"
"PAF1","TRAPPC5"
"PAF1","RCOR2"
"KLHDC4","PPAN"
"KLHDC4","MUS81"
"KLHDC4","FTSJ3"
"KLHDC4","TRAPPC5"
"UBE2R2","SH3GLB2"
"UBE2R2","MUS81"
"UBE2R2","ZNF598"
"UBE2R2","TRAPPC5"
"UBE2R2","DTX3L"
"MRPL16","QRSL1"
"MRPL16","MRPL17"
"MRPL16","MRPS24"
"MRPL16","MARCKSL1"
"MRPL16","MRPL52"
"MRPL16","TUBB"
"MRPL16","MRPL21"
"MRPL16","POLR2J2"
"ARHGAP17","SH3GLB2"
"ARHGAP17","UBL5"
"ARHGAP17","SMAP1"
"ARHGAP17","FGD3"
"ARHGAP17","RHOT2"
"ARHGAP17","ZNF598"
"CTNNBL1","PPAN"
"CTNNBL1","XAB2"
"CTNNBL1","FTSJ3"
"PRMT8","PPAN"
"PRMT8","FTSJ3"
"PRMT8","HIST1H2AA"
"PPAN","EXOSC5"
"PPAN","XAB2"
"PPAN","THOC2"
"PPAN","LSM2"
"PPAN","MRPL17"
"PPAN","CHTF18"
"PPAN","SMYD3"
"PPAN","MUS81"
"PPAN","ZNF598"
"PPAN","FTSJ3"
"PPAN","TRAPPC5"
"PPAN","TUBB"
"PPAN","HIST1H2AA"
"PPAN","POLR2J2"
"EXOSC5","XAB2"
"EXOSC5","LSM2"
"EXOSC5","MUS81"
"EXOSC5","ZNF598"
"EXOSC5","FTSJ3"
"EXOSC5","TRAPPC5"
"XAB2","LSM2"
"XAB2","MUS81"
"XAB2","ZNF598"
"XAB2","FTSJ3"
"XAB2","TRAPPC5"
"ATXN7L3","ATXN7L2"
"PDXP","UBL5"
"PLSCR3","PDCL3"
"PLSCR3","MUS81"
"THOC2","LSM2"
"THOC2","THOC6"
"THOC2","MUS81"
"THOC2","ZNF598"
"THOC2","FTSJ3"
"NDRG2","KLC2"
"LSM2","UBL5"
"LSM2","MRPL17"
"LSM2","PDCL3"
"LSM2","MUS81"
"LSM2","FTSJ3"
"LSM2","TRAPPC5"
"LSM2","TUBB"
"LSM2","HIST1H2AA"
"LSM2","POLR2J2"
"UBL5","POLR2J2"
"SMAP1","ZNF598"
"SMAP1","TRAPPC5"
"MRPL17","MRPS24"
"MRPL17","MRPL21"
"MRPL17","HIST1H2AA"
"CHTF18","MUS81"
"ARHGAP9","FGD3"
"ARHGAP9","RHOT2"
"SMYD3","MUS81"
"MRPS24","MRPL52"
"PDCL3","MUS81"
"PDCL3","FTSJ3"
"PDCL3","TUBB"
"PDCL3","POLR2J2"
"PDCL3","TUBB2B"
"MUS81","SLC44A4"
"MUS81","RHOT2"
"MUS81","FTSJ3"
"MUS81","TUBB"
"MUS81","POLR2J2"
"MUS81","TSEN54"
"SLC44A4","YIF1B"
"SLC44A4","SERINC2"
"RBM4B","FTSJ3"
"FGD3","RHOT2"
"RHOT2","CHCHD4"
"RHOT2","NDUFS7"
"FTSJ3","TUBB"
"FTSJ3","TSEN54"
"OR4C46","OR1M1"
"OR4C46","OR6N1"
"OR4C46","OR5A2"
"MRPL52","MRPL21"
"OR1M1","OR6N1"
"OR1M1","OR5A2"
"TRAPPC5","TUBB"
"TRAPPC5","POLR2J2"
"OR6N1","OR5A2"
"TUBB","TUBB2B"
